;Date;No_cases;Workplace;Events;Daycare;Higher Education;Secondary Education;Primary Education;Restaurants/Cafes;Transport;Entertainment;Sports;Indoor;Masks;MassGather50;MassGatherAll;Shops;Outdoor;Religion;Gatherings;Stayhome;Telework;Prikken;Rolling_R;perc_randstad;perc_under_30;perc_M
95;2020-05-30;0.011611261332909177;1.0;1.0;0.0;1.0;1.0;0.5;1.0;1.0;1.0;0.5;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.5;1.0;0.0;0.9788023317772347;0.636986301369863;0.3424657534246575;0.3972602739726027
96;2020-05-31;0.01224749483060283;1.0;1.0;0.0;1.0;1.0;0.5;1.0;1.0;1.0;0.5;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.5;1.0;0.0;0.9774660693606523;0.6298701298701299;0.2792207792207792;0.42207792207792205
97;2020-06-01;0.011054557022427232;1.0;0.0;0.0;1.0;1.0;0.5;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.5;0.5;0.0;0.9728691925844285;0.539568345323741;0.2733812949640288;0.4316546762589928
98;2020-06-02;0.009225385716557977;1.0;0.0;0.0;1.0;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9659514316704813;0.5862068965517241;0.31896551724137934;0.35344827586206895
99;2020-06-03;0.012883728328296484;1.0;0.0;0.0;1.0;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.958291623087366;0.6296296296296297;0.35185185185185186;0.4444444444444444
100;2020-06-04;0.010815969460792111;1.0;0.0;0.0;1.0;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.94988040085758;0.5808823529411765;0.3235294117647059;0.4485294117647059
101;2020-06-05;0.012804199141084778;1.0;0.0;0.0;1.0;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9390987382885615;0.5714285714285714;0.32298136645962733;0.4906832298136646
102;2020-06-06;0.00986161921425163;1.0;0.0;0.0;1.0;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9244509042240916;0.6532258064516129;0.3790322580645161;0.4112903225806452
103;2020-06-07;0.009463973278193098;1.0;0.0;0.0;1.0;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9034848055628704;0.6554621848739496;0.21008403361344538;0.4957983193277311
104;2020-06-08;0.009066327342134563;1.0;0.0;0.5;1.0;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.877044451421635;0.6578947368421053;0.34210526315789475;0.4473684210526316
105;2020-06-09;0.008748210593287736;1.0;0.0;0.5;1.0;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.8458618144165246;0.5454545454545454;0.39090909090909093;0.4909090909090909
106;2020-06-10;0.00914585652934627;1.0;0.0;0.5;1.0;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.8137773405055825;0.6347826086956522;0.28695652173913044;0.5478260869565217
107;2020-06-11;0.005885159853666296;1.0;0.0;0.5;1.0;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.7850170518955717;0.4864864864864865;0.3108108108108108;0.4594594594594595
108;2020-06-12;0.006441864164148242;1.0;0.0;0.5;1.0;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.7640918822093431;0.6666666666666666;0.2962962962962963;0.4074074074074074
109;2020-06-13;0.005328455543184348;1.0;0.0;0.5;1.0;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.7563225733933968;0.6268656716417911;0.417910447761194;0.44776119402985076
110;2020-06-14;0.004851280419914108;1.0;0.0;0.5;1.0;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.7631985162165857;0.6721311475409836;0.3114754098360656;0.4918032786885246
111;2020-06-15;0.0054079847303960555;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.7877240485561801;0.7352941176470589;0.3382352941176471;0.5
112;2020-06-16;0.004374105296643868;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.8262997731720001;0.5636363636363636;0.3090909090909091;0.4
113;2020-06-17;0.007316685223477016;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.8738298643020858;0.6521739130434783;0.32608695652173914;0.44565217391304346
114;2020-06-18;0.005885159853666296;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9218315008556393;0.6486486486486487;0.32432432432432434;0.47297297297297297
115;2020-06-19;0.0069985684746301895;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9606712151419701;0.6477272727272727;0.23863636363636365;0.4659090909090909
116;2020-06-20;0.0058056306664545886;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9848317826974277;0.726027397260274;0.3561643835616438;0.3561643835616438
117;2020-06-21;0.004533163671067281;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9913508616589048;0.6491228070175439;0.3508771929824561;0.5789473684210527
118;2020-06-22;0.005726101479242882;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9838521097566937;0.7361111111111112;0.3472222222222222;0.5555555555555556
119;2020-06-23;0.0046126928582789885;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9675456985859693;0.7068965517241379;0.3620689655172414;0.5344827586206896
120;2020-06-24;0.0062032766025131225;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9501474423397829;0.6666666666666666;0.32051282051282054;0.44871794871794873
121;2020-06-25;0.005169397168760935;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9369752509939099;0.6923076923076923;0.38461538461538464;0.47692307692307695
122;2020-06-26;0.0054079847303960555;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9325757461696877;0.7352941176470589;0.5;0.5147058823529411
123;2020-06-27;0.0046126928582789885;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.0;0.5;0.0;0.9420426084031587;0.6551724137931034;0.3620689655172414;0.46551724137931033
124;2020-06-28;0.0038174009861619215;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.0;0.5;0.0;0.96617045196601;0.7291666666666666;0.4583333333333333;0.4375
125;2020-06-29;0.004215046922220455;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.0;0.5;0.0;1.0108373299858107;0.6037735849056604;0.32075471698113206;0.37735849056603776
126;2020-06-30;0.004374105296643868;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.0;0.5;0.0;1.074660308715302;0.6909090909090909;0.32727272727272727;0.45454545454545453
127;2020-07-01;0.007555272785112136;1.0;0.0;0.5;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.1556986582138447;0.7684210526315789;0.3684210526315789;0.4
128;2020-07-02;0.0069985684746301895;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.244627088217798;0.7272727272727273;0.42045454545454547;0.4659090909090909
129;2020-07-03;0.008986798154922856;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3285664861799424;0.5221238938053098;0.3805309734513274;0.5309734513274337
130;2020-07-04;0.008509623031652617;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3967237523856026;0.719626168224299;0.32710280373831774;0.5046728971962616
131;2020-07-05;0.008589152218864323;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.4400705917769532;0.6481481481481481;0.32407407407407407;0.5092592592592593
132;2020-07-06;0.009225385716557977;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.4597932397173492;0.6637931034482759;0.3448275862068966;0.4827586206896552
133;2020-07-07;0.00914585652934627;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.4596898696459255;0.7304347826086957;0.2956521739130435;0.4956521739130435
134;2020-07-08;0.014712899634165739;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.4471922683933327;0.6864864864864865;0.32972972972972975;0.43783783783783786
135;2020-07-09;0.014076666136472085;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.425925329650623;0.7401129943502824;0.3672316384180791;0.4576271186440678
136;2020-07-10;0.016701129314458406;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3980786992610934;0.7714285714285715;0.40476190476190477;0.5285714285714286
137;2020-07-11;0.011770319707332591;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3645897820390025;0.7837837837837838;0.3918918918918919;0.46621621621621623
138;2020-07-12;0.014553841259742326;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3264245449731598;0.7595628415300546;0.2677595628415301;0.4808743169398907
139;2020-07-13;0.013519961825990138;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2917032627240133;0.7176470588235294;0.3235294117647059;0.48823529411764705
140;2020-07-14;0.015110545570224272;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.263613601577094;0.8052631578947368;0.3631578947368421;0.4368421052631579
141;2020-07-15;0.019405121679656433;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.248800315345374;0.7581967213114754;0.3483606557377049;0.5040983606557377
142;2020-07-16;0.018212183871480832;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2475698573869398;0.7641921397379913;0.39737991266375544;0.462882096069869
143;2020-07-17;0.022824876729759823;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2576023791753197;0.7665505226480837;0.4076655052264808;0.47038327526132406
144;2020-07-18;0.017655479560998888;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.276543230322512;0.7252252252252253;0.3108108108108108;0.47297297297297297
145;2020-07-19;0.019325592492444726;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2993485568834493;0.7654320987654321;0.3786008230452675;0.4074074074074074
146;2020-07-20;0.02600604421822809;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.325257812713003;0.7859327217125383;0.363914373088685;0.4434250764525994
147;2020-07-21;0.025369810720534437;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3504211621385949;0.786833855799373;0.3949843260188088;0.5141065830721003
148;2020-07-22;0.03785589311277239;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.372041287579036;0.7226890756302521;0.41386554621848737;0.49369747899159666
149;2020-07-23;0.032925083505646574;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3850136208688657;0.7729468599033816;0.38405797101449274;0.4613526570048309
150;2020-07-24;0.037378717989502146;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.386371840696975;0.7936170212765957;0.38085106382978723;0.451063829787234
151;2020-07-25;0.03284555431843487;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3753255452791615;0.7191283292978208;0.4213075060532688;0.47699757869249393
152;2020-07-26;0.03570860505805631;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3539568613251587;0.7750556792873051;0.3897550111358575;0.44766146993318484
153;2020-07-27;0.04087800222681724;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3281428742245922;0.7529182879377432;0.39299610894941633;0.4280155642023346
154;2020-07-28;0.04358199459201527;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3000302088274993;0.7700729927007299;0.38503649635036497;0.44343065693430656
155;2020-07-29;0.05590901860982981;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2719446971925512;0.7283072546230441;0.4480796586059744;0.47652916073968704
156;2020-07-30;0.047319866390965484;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2406029760970816;0.7747899159663866;0.46050420168067224;0.4504201680672269
157;2020-07-31;0.05153491331318594;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2041327890497968;0.7407407407407407;0.4506172839506173;0.44753086419753085
158;2020-08-01;0.047319866390965484;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.1621734967397483;0.7394957983193278;0.4504201680672269;0.48403361344537815
159;2020-08-02;0.04501351996182599;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.1153933555710625;0.7367491166077739;0.43109540636042404;0.4911660777385159
160;2020-08-03;0.041275648162875773;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.070023983980783;0.7514450867052023;0.4007707129094412;0.48554913294797686
161;2020-08-04;0.042229998409416256;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.0292206315715855;0.7419962335216572;0.4745762711864407;0.4839924670433145
162;2020-08-05;0.04938762525846986;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9972966225707507;0.7536231884057971;0.4444444444444444;0.5024154589371981
163;2020-08-06;0.043025290281533325;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9748650186541605;0.6894639556377079;0.4510166358595194;0.4805914972273567
164;2020-08-07;0.0474789247653889;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9603637897992054;0.7035175879396985;0.46901172529313234;0.46063651591289784
165;2020-08-08;0.04191188166056943;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9514355648184601;0.6679316888045541;0.43263757115749524;0.49146110056925996
166;2020-08-09;0.04016223954191188;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9449079954635633;0.691089108910891;0.46534653465346537;0.4792079207920792
167;2020-08-10;0.03888977254652457;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9405763015747368;0.6584867075664622;0.47443762781186094;0.4867075664621677
168;2020-08-11;0.0368220136790202;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9376967012502802;0.6436285097192225;0.42116630669546434;0.48812095032397407
169;2020-08-12;0.042229998409416256;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9380997392047848;0.672316384180791;0.4312617702448211;0.480225988700565
170;2020-08-13;0.03992365198027676;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9427679074089553;0.6772908366533864;0.4541832669322709;0.4541832669322709
171;2020-08-14;0.04016223954191188;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9519357404469286;0.6534653465346535;0.4792079207920792;0.5247524752475248
172;2020-08-15;0.036185780181326545;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9658583950270874;0.6395604395604395;0.45494505494505494;0.5142857142857142
173;2020-08-16;0.03753777636392556;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9836254631769901;0.6334745762711864;0.4597457627118644;0.5233050847457628
174;2020-08-17;0.04095753141402895;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.005143718339972;0.654368932038835;0.4796116504854369;0.46601941747572817
175;2020-08-18;0.03769683473834897;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.0291194047998178;0.6856540084388185;0.4704641350210971;0.510548523206751
176;2020-08-19;0.046365516144425;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.0553056480968872;0.6740994854202401;0.451114922813036;0.5025728987993139
177;2020-08-20;0.04644504533163671;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.082090692575619;0.6952054794520548;0.476027397260274;0.5034246575342466
178;2020-08-21;0.048512804199141085;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.1086308881428792;0.6721311475409836;0.4786885245901639;0.49508196721311476
179;2020-08-22;0.04644504533163671;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.1357091178955874;0.7277397260273972;0.4794520547945205;0.4777397260273973
180;2020-08-23;0.04795609988865914;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.1637153426787281;0.7097844112769486;0.4593698175787728;0.48258706467661694
181;2020-08-24;0.04684269126769525;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.195588957512773;0.6859083191850595;0.4940577249575552;0.46519524617996605
182;2020-08-25;0.049944329568951805;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.2327197269142207;0.732484076433121;0.47929936305732485;0.49522292993630573
183;2020-08-26;0.07515508191506283;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.2748704472564012;0.7238095238095238;0.4973544973544973;0.4846560846560847
184;2020-08-27;0.08080165420709401;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3179861593871924;0.6958661417322834;0.4763779527559055;0.4744094488188976
185;2020-08-28;0.07897248290122474;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3561126487401995;0.7139979859013091;0.473313192346425;0.5055387713997986
186;2020-08-29;0.07905201208843646;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3840838099683244;0.6941649899396378;0.44567404426559354;0.4607645875251509
187;2020-08-30;0.09114044854461588;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3983430856824197;0.7181500872600349;0.4013961605584642;0.4642233856893543
188;2020-08-31;0.09949101320184507;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.400081935796058;0.7194244604316546;0.4412470023980815;0.47402078337330134
189;2020-09-01;0.10012724669953874;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3921407377454245;0.6894360603653693;0.45909451945988883;0.49722001588562353
